%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point_id,field.x,field.y,field.z,field.range,field.velocity,field.doppler_bin,field.bearing,field.intensity
1570866448330090380,209997,1570866448316901281,ti_mmwave,24,10.236328125,3.3671875,0.0,10.7622718811,0.0,8,18.20835495,13.9793996811
1570866448330107764,209998,1570866448316910022,ti_mmwave,25,10.27734375,3.380859375,0.0,10.8058443069,0.0,8,18.2092609406,12.3044891357
1570866448330124751,209999,1570866448316917764,ti_mmwave,26,11.119140625,-0.34765625,0.0,11.1108474731,0.0,8,-1.79085314274,15.9106464386
1570866448330141717,210000,1570866448316925790,ti_mmwave,27,0.41796875,-0.123046875,0.0,0.435719519854,0.0,8,-16.4040336609,28.4695529938
1570866448330158552,210001,1570866448316935016,ti_mmwave,28,10.771484375,-1.013671875,0.0,10.8058443069,0.0,8,-5.37609958649,11.1394338608
1570866448330176485,210002,1570866448316942985,ti_mmwave,29,7.359375,8.34375,0.0,11.1108474731,0.0,8,48.5869827271,15.7978363037
1570866448373919762,210003,1570866448351892389,ti_mmwave,0,0.263671875,0.228515625,0.0,0.348575621843,0.0,8,40.9143829346,30.1953163147
1570866448373998049,210004,1570866448352012338,ti_mmwave,1,0.296875,0.2578125,0.0,0.392147570848,0.0,8,40.971736908,31.8041267395
1570866448374023239,210005,1570866448352026974,ti_mmwave,2,0.330078125,0.287109375,0.0,0.435719519854,0.0,8,41.0174789429,29.8497714996
1570866448374049844,210006,1570866448352032996,ti_mmwave,3,1.17578125,0.07421875,0.0,1.17644274235,0.0,8,3.61188483238,27.2345561981
1570866448374078801,210007,1570866448352037897,ti_mmwave,4,1.21875,0.076171875,0.0,1.22001469135,0.0,8,3.57633447647,34.0500450134
1570866448374302723,210008,1570866448352044068,ti_mmwave,5,1.263671875,0.078125,0.0,1.26358664036,0.0,8,3.53774023056,35.8748664856
1570866448374387880,210009,1570866448352049784,ti_mmwave,6,1.306640625,0.08203125,0.0,1.30715858936,0.0,8,3.59232997894,33.6679649353
1570866448374421950,210010,1570866448352060679,ti_mmwave,7,1.333984375,-1.37890625,0.0,1.91716587543,0.0,8,-45.9486579895,25.6466598511
1570866448374456513,210011,1570866448352074391,ti_mmwave,8,1.365234375,-1.41015625,0.0,1.96073782444,0.0,8,-45.9272956848,27.0070381165
1570866448374490809,210012,1570866448352087204,ti_mmwave,9,1.39453125,-1.443359375,0.0,2.00430989265,0.0,8,-45.9857215881,24.4247970581
1570866448374522394,210013,1570866448352100353,ti_mmwave,10,2.09375,0.06640625,0.0,2.09145379066,0.0,8,1.81660795212,23.6548805237
1570866448374550049,210014,1570866448352108911,ti_mmwave,11,2.138671875,-0.0,0.0,2.13502573967,0.0,8,-0.0,23.5024795532
1570866448374575680,210015,1570866448352118122,ti_mmwave,12,6.033203125,-0.955078125,0.0,6.10007333755,0.0,8,-8.99548435211,16.9897003174
1570866448374607177,210016,1570866448352126890,ti_mmwave,13,6.076171875,-0.9609375,0.0,6.14364528656,0.0,8,-8.98681259155,16.3346843719
1570866448374637491,210017,1570866448352137152,ti_mmwave,14,7.837890625,-0.490234375,0.0,7.84295129776,0.0,8,-3.57900094986,13.2221927643
1570866448374665520,210018,1570866448352148339,ti_mmwave,15,7.880859375,-0.494140625,0.0,7.88652324677,0.0,8,-3.58782625198,14.1497335434
1570866448374689510,210019,1570866448352157786,ti_mmwave,16,8.576171875,-1.357421875,0.0,8.67081832886,0.0,8,-8.99406719208,12.3044891357
1570866448374715810,210020,1570866448352167322,ti_mmwave,17,9.40625,-0.58984375,0.0,9.41154193878,0.0,8,-3.58818483353,16.0205993652
1570866448374738307,210021,1570866448352174246,ti_mmwave,18,9.44921875,-0.591796875,0.0,9.45511341095,0.0,8,-3.58370709419,16.3346843719
1570866448374764134,210022,1570866448352215900,ti_mmwave,19,9.884765625,-0.619140625,0.0,9.890832901,0.0,8,-3.58408761024,14.1497335434
1570866448374790577,210023,1570866448352227437,ti_mmwave,20,9.912109375,-1.248046875,0.0,9.97797679901,0.0,8,-7.17642259598,13.0102996826
1570866448374814953,210024,1570866448352235061,ti_mmwave,21,9.955078125,-1.25390625,0.0,10.0215492249,0.0,8,-7.17896699905,13.6172780991
1570866448374838094,210025,1570866448352244998,ti_mmwave,22,10.189453125,-0.638671875,0.0,10.1958370209,0.0,8,-3.58659029007,11.4612808228
1570866448374861778,210026,1570866448352254124,ti_mmwave,23,10.1953125,3.353515625,0.0,10.7187004089,0.0,8,18.20744133,12.3044891357
1570866448374885475,210027,1570866448352261564,ti_mmwave,24,10.236328125,3.3671875,0.0,10.7622718811,0.0,8,18.20835495,13.8021125793
1570866448374907551,210028,1570866448352269056,ti_mmwave,25,10.27734375,3.380859375,0.0,10.8058443069,0.0,8,18.2092609406,12.0411996841
1570866448374929739,210029,1570866448352276748,ti_mmwave,26,6.9453125,8.69140625,0.0,11.1108474731,0.0,8,51.3716087341,15.9106464386
1570866448374952202,210030,1570866448352284775,ti_mmwave,27,10.6015625,-1.677734375,0.0,10.7187004089,0.0,8,-8.9926815033,10.7918128967
1570866448374975692,210031,1570866448352292062,ti_mmwave,28,10.771484375,-1.013671875,0.0,10.8058443069,0.0,8,-5.37609958649,10.7918128967
1570866448375009667,210032,1570866448352301368,ti_mmwave,29,10.00390625,4.8671875,0.0,11.1108474731,0.0,8,25.9442520142,15.9106464386
1570866448418414781,210033,1570866448386067145,ti_mmwave,0,0.263671875,0.228515625,0.0,0.348575621843,0.0,8,40.9143829346,30.0860023499
1570866448418425787,210034,1570866448386176369,ti_mmwave,1,0.296875,0.2578125,0.0,0.392147570848,0.0,8,40.971736908,31.7522182465
1570866448418427998,210035,1570866448386193108,ti_mmwave,2,0.31640625,0.30078125,0.0,0.435719519854,0.0,8,43.549785614,29.9343624115
1570866448418430314,210036,1570866448386200633,ti_mmwave,3,1.17578125,0.07421875,0.0,1.17644274235,0.0,8,3.61188483238,27.2427577972
1570866448418432627,210037,1570866448386204669,ti_mmwave,4,1.21875,0.076171875,0.0,1.22001469135,0.0,8,3.57633447647,34.0517539978
1570866448418502255,210038,1570866448386208717,ti_mmwave,5,1.263671875,0.078125,0.0,1.26358664036,0.0,8,3.53774023056,35.8726196289
1570866448418507163,210039,1570866448386221554,ti_mmwave,6,1.306640625,0.08203125,0.0,1.30715858936,0.0,8,3.59232997894,33.6492614746
1570866448418509602,210040,1570866448386225773,ti_mmwave,7,1.333984375,-1.37890625,0.0,1.91716587543,0.0,8,-45.9486579895,25.6348114014
1570866448418511565,210041,1570866448386229969,ti_mmwave,8,1.365234375,-1.41015625,0.0,1.96073782444,0.0,8,-45.9272956848,27.0156803131
1570866448418538924,210042,1570866448386233971,ti_mmwave,9,1.39453125,-1.443359375,0.0,2.00430989265,0.0,8,-45.9857215881,24.440448761
1570866448418543385,210043,1570866448386237504,ti_mmwave,10,2.09375,0.06640625,0.0,2.09145379066,0.0,8,1.81660795212,23.7291202545
1570866448418545556,210044,1570866448386240943,ti_mmwave,11,2.138671875,-0.0,0.0,2.13502573967,0.0,8,-0.0,23.5602588654
1570866448418547662,210045,1570866448386244466,ti_mmwave,12,6.033203125,-0.955078125,0.0,6.10007333755,0.0,8,-8.99548435211,16.9897003174
1570866448418569664,210046,1570866448386248470,ti_mmwave,13,6.076171875,-0.9609375,0.0,6.14364528656,0.0,8,-8.98681259155,16.3346843719
1570866448418573605,210047,1570866448386251846,ti_mmwave,14,7.837890625,-0.490234375,0.0,7.84295129776,0.0,8,-3.57900094986,13.2221927643
1570866448418575651,210048,1570866448386255880,ti_mmwave,15,7.880859375,-0.494140625,0.0,7.88652324677,0.0,8,-3.58782625198,14.1497335434
1570866448418577746,210049,1570866448386259356,ti_mmwave,16,8.576171875,-1.357421875,0.0,8.67081832886,0.0,8,-8.99406719208,12.3044891357
1570866448418599676,210050,1570866448386263038,ti_mmwave,17,9.40625,-0.58984375,0.0,9.41154193878,0.0,8,-3.58818483353,15.7978363037
1570866448418603090,210051,1570866448386266554,ti_mmwave,18,9.44921875,-0.591796875,0.0,9.45511341095,0.0,8,-3.58370709419,16.1278381348
1570866448418605145,210052,1570866448386270059,ti_mmwave,19,9.884765625,-0.619140625,0.0,9.890832901,0.0,8,-3.58408761024,13.9793996811
1570866448418626292,210053,1570866448386273445,ti_mmwave,20,9.912109375,-1.248046875,0.0,9.97797679901,0.0,8,-7.17642259598,13.0102996826
1570866448418630160,210054,1570866448386276724,ti_mmwave,21,9.990234375,-0.94140625,0.0,10.0215492249,0.0,8,-5.38323640823,13.6172780991
1570866448418632285,210055,1570866448386280172,ti_mmwave,22,10.189453125,-0.638671875,0.0,10.1958370209,0.0,8,-3.58659029007,11.7609128952
1570866448418634315,210056,1570866448386283552,ti_mmwave,23,10.1953125,3.353515625,0.0,10.7187004089,0.0,8,18.20744133,12.3044891357
1570866448418655526,210057,1570866448386286806,ti_mmwave,24,10.236328125,3.3671875,0.0,10.7622718811,0.0,8,18.20835495,13.6172780991
1570866448418659330,210058,1570866448386290248,ti_mmwave,25,10.27734375,3.380859375,0.0,10.8058443069,0.0,8,18.2092609406,11.7609128952
1570866448418661382,210059,1570866448386293695,ti_mmwave,26,7.359375,8.34375,0.0,11.1108474731,0.0,8,48.5869827271,15.9106464386
1570866448418663400,210060,1570866448386296999,ti_mmwave,27,10.69140625,-1.34765625,0.0,10.7622718811,0.0,8,-7.18426799774,12.3044891357
1570866448418685453,210061,1570866448386300292,ti_mmwave,28,10.734375,-1.3515625,0.0,10.8058443069,0.0,8,-7.17633295059,10.7918128967
1570866448418688831,210062,1570866448386303733,ti_mmwave,29,11.119140625,-0.34765625,0.0,11.1108474731,0.0,8,-1.79085314274,15.6820173264
1570866448418690867,210063,1570866448416036610,ti_mmwave,0,0.263671875,0.228515625,0.0,0.348575621843,0.0,8,40.9143829346,30.0603790283
1570866448418712460,210064,1570866448416078445,ti_mmwave,1,0.296875,0.2578125,0.0,0.392147570848,0.0,8,40.971736908,31.7522182465
1570866448418716276,210065,1570866448416083556,ti_mmwave,2,0.31640625,0.30078125,0.0,0.435719519854,0.0,8,43.549785614,30.0432128906
1570866448418718344,210066,1570866448416087734,ti_mmwave,3,1.17578125,0.07421875,0.0,1.17644274235,0.0,8,3.61188483238,27.2345561981
1570866448418720432,210067,1570866448416091628,ti_mmwave,4,1.21875,0.076171875,0.0,1.22001469135,0.0,8,3.57633447647,34.0449180603
1570866448418769032,210068,1570866448416095515,ti_mmwave,5,1.263671875,0.078125,0.0,1.26358664036,0.0,8,3.53774023056,35.8591156006
1570866448418773412,210069,1570866448416099372,ti_mmwave,6,1.306640625,0.08203125,0.0,1.30715858936,0.0,8,3.59232997894,33.6191673279
1570866448418775420,210070,1570866448416155224,ti_mmwave,7,1.333984375,-1.37890625,0.0,1.91716587543,0.0,8,-45.9486579895,25.6348114014
1570866448418777327,210071,1570866448416162800,ti_mmwave,8,1.365234375,-1.41015625,0.0,1.96073782444,0.0,8,-45.9272956848,27.0070381165
1570866448418801118,210072,1570866448416167012,ti_mmwave,9,1.39453125,-1.443359375,0.0,2.00430989265,0.0,8,-45.9857215881,24.440448761
1570866448418804923,210073,1570866448416170687,ti_mmwave,10,2.09375,0.06640625,0.0,2.09145379066,0.0,8,1.81660795212,23.7839794159
1570866448418806846,210074,1570866448416174295,ti_mmwave,11,2.138671875,-0.0,0.0,2.13502573967,0.0,8,-0.0,23.6172790527
1570866448418808888,210075,1570866448416177943,ti_mmwave,12,6.033203125,-0.955078125,0.0,6.10007333755,0.0,8,-8.99548435211,16.9897003174
1570866448418830930,210076,1570866448416181611,ti_mmwave,13,6.076171875,-0.9609375,0.0,6.14364528656,0.0,8,-8.98681259155,16.3346843719
1570866448418832950,210077,1570866448416185213,ti_mmwave,14,7.837890625,-0.490234375,0.0,7.84295129776,0.0,8,-3.57900094986,13.2221927643
1570866448418834894,210078,1570866448416189381,ti_mmwave,15,7.880859375,-0.494140625,0.0,7.88652324677,0.0,8,-3.58782625198,14.3136377335
1570866448418854641,210079,1570866448416192862,ti_mmwave,16,8.576171875,-1.357421875,0.0,8.67081832886,0.0,8,-8.99406719208,12.5527248383
